web_scraper_start_url,listing_url,title,rating,score,review_count,location_score,price,price_old,currency,preferred-badge,star_rating,squares_rating,score_by_category,property_highlights,address,main_image,description
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/hotelito-sri-lanka.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=465&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023216&from=searchresults","Hotelito Sri Lanka","9.3","Wonderful","155","","","","","1","","","Staff 9.8

Facilities 9.4

Cleanliness 9.3

Comfort 9.5

Value for money 9.4

Location 8.7

Free Wifi 10","","HOTELITO WELIGAMA, 81700 Weligama, Sri Lanka","https://r-xx.bstatic.com/xdata/images/hotel/608x352/682775545.webp?k=54426df2124b84ab05a174b5bf5cb6527b270cb53cee898c8ceceebfbe1312f8&o=","Comfortable Accommodations: Hotelito Sri Lanka in Weligama offers comfortable rooms with air-conditioning, private bathrooms, and garden or pool views. Each room includes a work desk, free toiletries, and a shower.

Leisure Facilities: Guests can relax on the sun terrace, in the garden, or by the year-round outdoor swimming pool. Free WiFi is available throughout the property. Additional amenities include a lounge, coffee shop, outdoor seating area, and picnic area.

Dining Options: A continental buffet breakfast with fresh fruits is served daily. The on-site restaurant offers a variety of dining options, including a coffee shop and outdoor seating area.

Location and Attractions: Located less than 0.6 mi from Abimanagama Beach and an 18-minute walk to Kushtarajagala, the hotel is 7.5 mi from Koggala Airport. Nearby attractions include Galle Fort and Galle Light House, each 16 mi away."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/coco-garden-villas.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023316&from=searchresults","Coco Garden Villas 3","10","Exceptional","15","","","","","0","","","Staff 10

Facilities 9.5

Cleanliness 10

Comfort 9.1

Value for money 10

Location 9.5","Apartments

Breakfast

Airport shuttle

Free on-site parking

Pet friendly

Free Wifi

Private bathroom

Balcony

View

Air conditioning","Muththettuwala Watta, Susilachara Mawatha, Pannamgoda, Hikkaduwa, Hikkaduwa, Sri Lanka","https://r-xx.bstatic.com/xdata/images/hotel/608x352/433614142.webp?k=d74863abfe8261744644241f59fd8ff853a0d930e2f5f04bd47588686752072b&o=","Comfortable Accommodations: Coco Garden Villas 3 in Hikkaduwa offers a garden and free WiFi. The apartment features a private entrance, balcony, and garden views.

Modern Amenities: Guests enjoy air-conditioning, a kitchenette, and a washing machine. Additional amenities include a dining area, work desk, and free toiletries.

Convenient Location: Located 19 mi from Koggala Airport, the property is a short walk from Hikkaduwa Beach and close to Hikkaduwa Coral Reef. Nearby attractions include Galle Fort and Dutch Church Galle.

Activities and Services: The apartment provides free on-site private parking, paid shuttle service, laundry service, family rooms, bicycle parking, and bike hire. Guests can enjoy cycling and scuba diving in the surroundings."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/diyathra-boutique-villa.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=464&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023216&from=searchresults","Villa Diyathra","9.3","Wonderful","9","","","","","1","","","Staff 9.4

Facilities 9.0

Cleanliness 9.1

Comfort 9.4

Value for money 9.4

Location 9.4","The entire place is yours

6800 ft² size

Outdoor swimming pool

Free on-site parking

Free Wifi

Private bathroom

View

Air conditioning

Family rooms

BBQ facilities","18 Medaketiya Road, 82200 Tangalle, Sri Lanka","https://q-xx.bstatic.com/xdata/images/hotel/608x352/491985309.webp?k=18dc15747b784d7d4dbb62164e394fbb72c09e351e9518c0f08c5ab3ac589219&o=","Spacious Accommodations: Villa Diyathra in Tangalle offers a spacious layout with three bedrooms and three bathrooms. The property includes a living room and family rooms, ensuring comfort for all guests.

Outdoor Amenities: Guests can enjoy a sun terrace, garden, open-air bath, and a year-round outdoor swimming pool. Free WiFi is available throughout the villa, enhancing the stay experience.

Convenient Facilities: The villa features a lounge, shared kitchen, daily housekeeping service, and free on-site private parking. Additional amenities include a tour desk, barbecue facilities, and bicycle parking.

Nearby Attractions: Tangalle Beach is a 3-minute walk away, Tangalle Lagoon 1969 feet nearby, and Mulkirigala Rock Monastery an 18-minute walk. Mattala Rajapaksa International Airport is 34 mi from the property."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/serendipity-colombo2.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=970&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023310&from=searchresults","Serendipity","8.6","Excellent","17","","","","","0","","","Staff 9.8

Facilities 7.9

Cleanliness 8.7

Comfort 8.8

Value for money 8.2

Location 9.7

Free Wifi 7.5","","55 Ransivi Lane, Colombo  04, 00400 Colombo, Sri Lanka","https://q-xx.bstatic.com/xdata/images/hotel/608x352/819871348.webp?k=f67271d069023aeaea480eb3a0eb37002fc7286b3861780dd4cbd712bb345156&o=","Beachfront and Free WiFi: Serendipity in Colombo offers direct beachfront access and complimentary WiFi. Guests can relax on the sand or enjoy the outdoor seating area.

Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms with bidets, work desks, and soundproofing. Additional amenities include free toiletries, TVs, and wardrobes.

Convenient Facilities: The hotel provides a lounge, 24-hour front desk, shared kitchen, daily housekeeping service, and outdoor seating area.

Nearby Attractions: Milagiriya Beach is just a few steps away, while Bambalapitiya Railway Station is a 4-minute walk. Barefoot Gallery lies less than 0.6 mi from the property. Bandaranaike International Airport is 22 mi distant."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/lobster-beach-tangalle.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=865&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023289&from=searchresults","Glow Accommadation","8.8","Excellent","7","","","","","0","","","Staff 9.6

Facilities 8.2

Cleanliness 8.6

Comfort 8.8

Value for money 8.8

Location 10","","Vijaya Road Medaketiya, 82200 Tangalle, Sri Lanka","https://r-xx.bstatic.com/xdata/images/hotel/608x352/633848864.webp?k=de1154583ee1a920c2118768a6e139c13c0e62206ff3ef9c376db33b9957e25c&o=","Beachfront Location: Glow Accommodations in Tangalle offers a private beach area and direct beachfront access. Guests enjoy sea views and a serene setting with a spacious terrace and lush garden.

Comfortable Accommodations: The hotel features family rooms with private bathrooms, balconies, and bidets. Each room includes a shower and a private entrance, ensuring a relaxing and comfortable stay.

Leisure Facilities: Guests can unwind at the spa or stay active with cycling activities. Additional amenities include an outdoor seating area, bicycle parking, and bike hire.

Nearby Attractions: Tangalle Beach is just a few steps away, while Tangalle Lagoon is a 12-minute walk. Other points of interest include Hummanaya Blow Hole (8.7 mi) and Mulkirigala Rock Monastery (1.7 mi). Mattala Rajapaksa International Airport is 35 mi from the hotel."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/capital-trincomalee.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=524&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023228&from=searchresults","Capital Trincomalee","9.2","Wonderful","89","","","","","0","","","Staff 10.0

Facilities 9.0

Cleanliness 9.3

Comfort 9.6

Value for money 9.3

Location 9.9","","34, Alles Garden, 31000 Trincomalee, Sri Lanka","https://q-xx.bstatic.com/xdata/images/hotel/608x352/681405413.webp?k=a75f190789b84cbf4e7eb49f278f2a7d0a98dabbdcc3150d0f981c70ff1f1cde&o=","Beachfront Location: Capital Trincomalee in Trincomalee offers direct beachfront access, a lush garden, and a spacious terrace. Guests can relax by the shore or enjoy the serene garden views.

Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms with bidets, free toiletries, and showers. Family rooms are available, and free WiFi ensures connectivity throughout the stay.

Dining and Leisure: The hotel provides a restaurant and bar, offering an à la carte breakfast. Additional facilities include a 24-hour front desk, room service, and free off-site parking.

Nearby Attractions: Uppuveli Beach is a 2-minute walk away, while Kanniya Hot Springs and Pigeon Island National Park are 8.7 mi from the property. China Bay Airport is 6.2 mi distant. Scuba diving is available in the surroundings."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/kashu-stay.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=439&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023213&from=searchresults","Kashu Stay","9.4","Wonderful","14","","","","","0","","","Staff 10

Facilities 9.5

Cleanliness 9.6

Comfort 9.5

Value for money 9.6

Location 9.6","The entire place is yours

161 ft² size

Airport shuttle

Free on-site parking

Pet friendly

Non-smoking rooms

Private bathroom

Air conditioning

Shower

Terrace","81 Matara Road, 81700 Weligama, Sri Lanka","https://q-xx.bstatic.com/xdata/images/hotel/608x352/770888353.webp?k=3ae9454fbff3eb336c47a902a8faa65acd97d91bb81c1c0a0abb6c1a2dab7b91&o=","Modern Comforts: Kashu Stay in Weligama offers a recently renovated apartment with one bedroom and one bathroom. The property features air-conditioning, a terrace, and a patio. Guests can enjoy free on-site private parking and free airport shuttle service.

Convenient Facilities: The apartment includes a bidet, shower, and outdoor furniture. An outdoor seating area provides a relaxing space. Private check-in and check-out services ensure a smooth arrival and departure.

Prime Location: Located 8.7 mi from Koggala Airport, Kashu Stay is a short walk from Kushtarajagala and 0.8 mi from Weligama Railway Station. Weligama Beach is 1.6 mi away, while Galle Fort is 17 mi from the property."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/rasika-ocean.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=570&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023232&from=searchresults","A-ONE Residency","9.2","Wonderful","6","9.1","","","","0","","","Staff 8.3

Facilities 9.6

Cleanliness 9.6

Comfort 8.7

Value for money 9.1

Location 9.1

Free Wifi 6.2","The entire place is yours

1450 ft² size

Outdoor swimming pool

Free on-site parking

Sea view

Free Wifi

Private bathroom

Balcony

View

Air conditioning","27 Alexandra Road, Wellawatte, 00600 Colombo, Sri Lanka","https://q-xx.bstatic.com/xdata/images/hotel/608x352/730743991.webp?k=da4c9300b73871ad1d5d3f46068482a22d6a80b6b10693e2aa967e2f6d58bfe1&o=","Spacious Accommodations: A-ONE Residency in Colombo offers a spacious apartment with three bedrooms and three bathrooms. The living room features a sofa and TV, ensuring comfort for all guests.

Exceptional Facilities: Guests can enjoy a rooftop swimming pool, terrace, and free WiFi. Additional amenities include air-conditioning, a kitchenette, balcony, washing machine, and free on-site private parking.

Prime Location: Located a few steps from Wellawatte Beach and 1.2 mi from Bambalapitiya Railway Station, the apartment provides easy access to local attractions. Bandaranaike International Airport is 22 mi away."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/petit-paradis-hiriketiya.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=243&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023187&from=searchresults","Petit Paradis Hiriketiya","9.6","Exceptional","85","","","","","1","","","Staff 9.8

Facilities 9.6

Cleanliness 9.8

Comfort 9.8

Value for money 9.5

Location 9.6

Free Wifi 8.3","","Wijesooriya Mawatha 167 A Sepalika Dodampahala, 81200 Hiriketiya, Sri Lanka","https://r-xx.bstatic.com/xdata/images/hotel/608x352/668317205.webp?k=7c24fa4e0f5dcdd211ff7618c0032ba809b32c06832bd1770615c8d66b7d83de&o=","Elegant Accommodations: Petit Paradis Hiriketiya in Hiriketiya offers a serene garden and a spacious terrace. Guests enjoy free WiFi throughout the property, ensuring connectivity during their stay.

Comfortable Amenities: The hotel features family rooms, an outdoor seating area, and a picnic spot. Additional facilities include badminton equipment hire, luggage storage, and free on-site private parking.

Dining Experience: An à la carte breakfast is served daily, providing a variety of options to start the day. The on-site dining area offers a comfortable space for relaxed meals.

Prime Location: Hiriketiya Beach is a 5-minute walk away, while attractions such as Hummanaya Blow Hole and Tangalle Lagoon are within 9.3 mi. Koggala Airport is 33 mi from the property."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/villa-sielen-diva.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=373&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023207&from=searchresults","Sielen Diva","9.4","Wonderful","219","","","","","1","","","Staff 9.7

Facilities 9.3

Cleanliness 9.6

Comfort 9.5

Value for money 9.0

Location 9.3

Free Wifi 10.0","","776/1, Galle-Matara Rd, Mihiripenne, Talpe, Galle, 80615 Unawatuna, Sri Lanka","https://r-xx.bstatic.com/xdata/images/hotel/608x352/299184016.webp?k=effb34310018b5a1fbb98bd5393ec6f194b7d6b792af4b655a88303e6a9e8a2c&o=","Beachfront Location: Sielen Diva in Unawatuna offers direct beachfront access with stunning sea views. Guests enjoy a swimming pool with a view, sun terrace, and lush garden.

Wellness and Leisure: The hotel features a spa and wellness center, yoga classes, and an indoor and outdoor play area. Free WiFi is available throughout the property.

Comfortable Accommodations: Rooms include air-conditioning, private bathrooms, and modern amenities. Additional facilities include a lounge, games room, and free on-site parking.

Dining Experience: The family-friendly restaurant serves international cuisine with local specialties. Breakfast options include continental, à la carte, and vegetarian.

Nearby Attractions: Mihiripenna Beach is just a few steps away, while Galle Fort is 5.6 mi distant. Koggala Airport is 3.1 mi from the hotel."
"https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201","https://www.booking.com/hotel/lk/villa-agrico-and-surf-guest.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&ucfs=1&arphpl=1&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=922&sr_order=score&nflt=popular_activities%3D302%3Bht_id%3D204%3Bht_id%3D213%3Bht_id%3D201&srpvid=0ef24306319f052d&srepoch=1777023305&from=searchresults","Villa Agrico and Surf Guest","8.7","Excellent","11","","","","","0","","","Staff 10.0

Facilities 9.3

Cleanliness 8.1

Comfort 8.2

Value for money 8.5

Location 10.0

Free Wifi 8.8","","Pellagodellawatta, Indana Midigama, 80650 Weligama, Sri Lanka","https://q-xx.bstatic.com/xdata/images/hotel/608x352/124646729.webp?k=36379a9d326ca8004937f45a3ee69bf52000f757781b46c692e5350b17cadcec&o=","Comfortable Accommodations: Villa Agrico and Surf Guest in Weligama offers family rooms with private bathrooms, garden views, and modern amenities. Each room includes a dining area, work desk, and free WiFi.

Exceptional Facilities: Guests can relax on the sun terrace or in the lush garden. The hotel features a restaurant, outdoor dining area, and picnic spots. Additional facilities include a shared kitchen, child-friendly buffet, and free on-site private parking.

Convenient Location: Located 6.2 mi from Koggala Airport, the hotel is an 8-minute walk from Midigama Beach. Nearby attractions include Galle Fort and Galle Light House, each 14 mi away. Free WiFi is available throughout the property.

Guest Services: The hotel offers a paid shuttle service, 24-hour front desk, and tour desk. Additional services include room service, bike hire, and car hire. Highly rated by guests for its excellent service and facilities."
